URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.fr/fhir/fr/preadmission/ValueSet/preadmission-consent-category-vs,1.0.0-ballot,active,,PreadmissionConsentCategoryVS,preadmission-consent-category-vs,"ValueSet pour les catégories de consentement. Tous les codes sont standards et existants.",,"LOINC"
http://hl7.fr/fhir/fr/preadmission/ValueSet/preadmission-consent-code-vs,1.0.0-ballot,active,,PreadmissionConsentCodeValueSet,preadmission-consent-code-vs,"Code HL7 représentant les types d'action concernées par le consentement. Tous les codes sont standards et existants.",,"THO"
http://hl7.fr/fhir/fr/preadmission/ValueSet/preadmission-consent-purpose-reason-vs,1.0.0-ballot,active,,PreadmissionConsentPurposeReasonVS,preadmission-consent-purpose-reason-vs,"Raisons justifiant l’utilisation des données personnelles (HL7 v3 ActReason).",,"THO (V3)"
http://hl7.fr/fhir/fr/preadmission/ValueSet/preadmission-document-type-vs,1.0.0-ballot,active,,PreadmissionDocumentTypeFrValueSet,preadmission-document-type-vs,"Liste des types de documents autorisés pour la préadmission",,"hl7.fhir.fr.core,Internal"
http://hl7.fr/fhir/fr/preadmission/ValueSet/preadmission-statuts-vs,1.0.0-ballot,active,,PreAdmissionStatusValueSet,preadmission-status-vs,"Statuts valides qu'une préadmission peut prendre.",,"Internal"
http://hl7.fr/fhir/fr/preadmission/ValueSet/type-couverture-sociale-vs,1.0.0-ballot,active,,TypeCouvertureSocialeValueSet,type-couverture-sociale-vs,"Restreint les types de couverture à PUBLICPOL (AMO) et EHCPOL (AMC)",,"THO (V3)"
http://hl7.fr/fhir/fr/preadmission/ValueSet/type-venue-encounter-vs,1.0.0-ballot,active,,TypeVenueEncounterValueSet,type-venue-encounter-vs,"Les différents types d'admission (hospitalisation, consultation, etc.)",,"THO (V3)"
